query_id,query,target_job,required_skills,missing_skills,region_code,department_code,positive_uid,positive_text,negative_uid,negative_text,negative_type,label_source,label_confidence,group_id,certification_code,certification_label,referential_type,level,nsf,organization,siret,region,department,reviewer_label,reviewer_comment,validated_at
42444568a9ee26c9,CCP1 : Mettre à disposition des clients les produits de l'unité marchande dans un environnement omnicanal | Gestion de projet | clients | commerce | disposition | mettre,CCP1 : Mettre à disposition des clients les produits de l'unité marchande dans un environnement omnicanal,"['Gestion de projet', 'clients', 'commerce', 'disposition', 'mettre', 'négociation', 'vente']","['clients', 'disposition']",,,bcbdb66f72803263f70afe79,"Titre: Définir et mettre en place une stratégie e-commerce (avec AMZ Academy) Secteur: Commerce & Vente Compétences: Évaluer l'opportunité financière de l'activité de vente en ligne | Réaliser une étude de l'offre et de la demande pour le marché visé | Définir ses objectifs et réaliser un plan prévisionnel financier 2 | Négocier ses prix et conditions d'achat | Gérer ses stocks, commandes et livraisons 3 | définir | mettre | place | commerce | vente | négociation Certification: RS RS6574 Modalité: À distance Prix: 2490 Tags: définir | mettre | place | commerce | vente | négociation",4449b2895ea64549afc4b6f7,"Titre: Dirigeant d'entreprise de l'économie sociale et solidaire - Bloc de compétences 2 Secteur: Social & Médico-Social Compétences: Élaboration du projet stratégique de l'entreprise de l'ESS (Bloc 2) | dirigeant | entreprise | économie | travail-social | accompagnement | médico-social Certification: RNCP RNCP37999 Niveau: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité: Présentiel Durée: 70h Prix: 2080 Codes ROME: G1403, K1403, M1301, M1302 Tags: dirigeant | entreprise | économie | travail-social | accompagnement | médico-social",hard,heuristic,0.3875,71b1860a5bee0e63e31589c900f33d6cde2f0518,RS6574,RS RS6574,,,,WEEL SOLUTIONS,,,,,,
9cc4fc057f577aef,CCP1 : Mettre à disposition des clients les produits de l'unité marchande dans un environnement omnicanal | Gestion de projet | clients | commerce | disposition | mettre,CCP1 : Mettre à disposition des clients les produits de l'unité marchande dans un environnement omnicanal,"['Gestion de projet', 'clients', 'commerce', 'disposition', 'mettre', 'négociation', 'vente']","['clients', 'disposition']",,,bcbdb66f72803263f70afe79,"Titre: Définir et mettre en place une stratégie e-commerce (avec AMZ Academy) Secteur: Commerce & Vente Compétences: Évaluer l'opportunité financière de l'activité de vente en ligne | Réaliser une étude de l'offre et de la demande pour le marché visé | Définir ses objectifs et réaliser un plan prévisionnel financier 2 | Négocier ses prix et conditions d'achat | Gérer ses stocks, commandes et livraisons 3 | définir | mettre | place | commerce | vente | négociation Certification: RS RS6574 Modalité: À distance Prix: 2490 Tags: définir | mettre | place | commerce | vente | négociation",0e02c054f1e218ac5f17dd31,"Titre: CCP1 : Mettre à disposition des clients les produits de l'unité marchande dans un environnement omnicanal Secteur: Commerce & Vente Compétences: Ces périodes de stage sont l'occasion de mettre en pratiq | Elle alterne des périodes en centre de formation et des périodes de stage en entreprise | mettre | disposition | clients | commerce | vente | négociation Certification: RNCP RNCP37099 Niveau: CAP, BEP... (NIVEAU 3) Modalité: Présentiel Durée: 343h Prix: 1575 Codes ROME: D1106, D1505, D1507, N1103, N1105 Tags: mettre | disposition | clients | commerce | vente | négociation",territorial,heuristic,0.4117,71b1860a5bee0e63e31589c900f33d6cde2f0518,RS6574,RS RS6574,,,,WEEL SOLUTIONS,,,,,,
08c1c147dd56c144,CQP Superviser les travaux sur cordes | Gestion de projet | Python | CQP | btp | construction,CQP Superviser les travaux sur cordes,"['Gestion de projet', 'Python', 'CQP', 'btp', 'construction', 'cordes', 'superviser', 'travaux']","['Python', 'CQP', 'cordes', 'superviser']",,,82e3cfffe6a38a1e04c9d76c,"Titre: TP - Conducteur de travaux du bâtiment et du génie civil - BC01 - Préparer un chantier de bâtiment et de génie civil Secteur: BTP & Génie Civil Compétences: Apprenez à piloter un chantier de A à Z avec le Titre professionnel Conducteur de travaux du bâtiment et du génie civil de Skill & You | Analyser un dossier de bâtiment et de génie civil | conducteur | travaux | bâtiment | btp | construction | génie-civil Certification: RNCP RNCP40217 Niveau: BAC+2 : DEUG, BT, DUT... (NIVEAU 5) Modalité: À distance Durée: 150h Prix: 2400 Codes ROME: F1201 Tags: conducteur | travaux | bâtiment | btp | construction | génie-civil",67d90420b3e2add0a53febd1,"Titre: Licence professionnelle Mention Métiers de la GRH : Assistant - Parcours Gestion de la paie et du social (LP GPS) Secteur: Ressources Humaines Compétences: Maîtriser l'environnement juridique, comptable et social | Etablir et gérer les paies, les charges sociales et les relations avec les organismes sociaux Ressources : | initier le développe | licence | mention | métiers | ressources-humaines | recrutement | paie Certification: RNCP RNCP40110 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Durée: 910h Prix: 5460 Codes ROME: M1501, M1502, M1503 Tags: licence | mention | métiers | ressources-humaines | recrutement | paie",easy,heuristic,0.3668,c3271379b66036c1df11677afdb9e6208baec2ce,RNCP40217,RNCP RNCP40217,,"BAC+2 : DEUG, BT, DUT... (NIVEAU 5)",,SKILL AND YOU,,,,,,
89d1e396cf80d8ba,CQP Superviser les travaux sur cordes | Gestion de projet | Python | CQP | btp | construction,CQP Superviser les travaux sur cordes,"['Gestion de projet', 'Python', 'CQP', 'btp', 'construction', 'cordes', 'superviser', 'travaux']","['Python', 'CQP', 'cordes', 'superviser']",,,82e3cfffe6a38a1e04c9d76c,"Titre: TP - Conducteur de travaux du bâtiment et du génie civil - BC01 - Préparer un chantier de bâtiment et de génie civil Secteur: BTP & Génie Civil Compétences: Apprenez à piloter un chantier de A à Z avec le Titre professionnel Conducteur de travaux du bâtiment et du génie civil de Skill & You | Analyser un dossier de bâtiment et de génie civil | conducteur | travaux | bâtiment | btp | construction | génie-civil Certification: RNCP RNCP40217 Niveau: BAC+2 : DEUG, BT, DUT... (NIVEAU 5) Modalité: À distance Durée: 150h Prix: 2400 Codes ROME: F1201 Tags: conducteur | travaux | bâtiment | btp | construction | génie-civil",a5579c2ada87764214801918,"Titre: AUTOCAD Secteur: Communication & Médias Compétences: Utiliser les fonctions d'AutoCAD® pour créer, modifier et éditer des projets en CAO. | AUTOCAD : ENVIRONNEMENT DE TRAVAIL L'environnement de travail, Les fichiers, Les objets | APPRENDRE A MANIPULER LES OBJETS Sélection des objets dans le dessin, Changer la position des objets, Création des nouveaux objets à partir d'ob | AutoCAD | communication | médias | information | rédaction | digital Certification: RS RS6955 Modalité: Présentiel Durée: 35h Prix: 3540 Tags: AutoCAD | communication | médias | information | rédaction | digital",hard,heuristic,0.3261,c3271379b66036c1df11677afdb9e6208baec2ce,RNCP40217,RNCP RNCP40217,,"BAC+2 : DEUG, BT, DUT... (NIVEAU 5)",,SKILL AND YOU,,,,,,
891b8a559556ebb5,CQP Superviser les travaux sur cordes | Gestion de projet | Python | CQP | btp | construction,CQP Superviser les travaux sur cordes,"['Gestion de projet', 'Python', 'CQP', 'btp', 'construction', 'cordes', 'superviser', 'travaux']","['Python', 'CQP', 'cordes', 'superviser']",,,82e3cfffe6a38a1e04c9d76c,"Titre: TP - Conducteur de travaux du bâtiment et du génie civil - BC01 - Préparer un chantier de bâtiment et de génie civil Secteur: BTP & Génie Civil Compétences: Apprenez à piloter un chantier de A à Z avec le Titre professionnel Conducteur de travaux du bâtiment et du génie civil de Skill & You | Analyser un dossier de bâtiment et de génie civil | conducteur | travaux | bâtiment | btp | construction | génie-civil Certification: RNCP RNCP40217 Niveau: BAC+2 : DEUG, BT, DUT... (NIVEAU 5) Modalité: À distance Durée: 150h Prix: 2400 Codes ROME: F1201 Tags: conducteur | travaux | bâtiment | btp | construction | génie-civil",7d96799a13e1d0341825fcb1,Titre: CQP Superviser les travaux sur cordes Secteur: BTP & Génie Civil Compétences: Encadrement de la sécurité Organisation de la production Organisation des échanges Organisation des secours Préparation du Dossier d'expérience Journées d'examen | Encadrer la sécurité sur site en appliquant les mesures de prévention auprès des équipes afin de limiter les risques d'accidents. | Organiser la production sur site en vérifiant et en appliquant les modes opératoires prévus afin d'assurer la sécurité des travaux. | Organiser les échanges avec l'ensemble des intervenants à l'oral ou à l'écrit afin de limiter les risques d'accident. | Organiser les secours en fonction de chaque chantier afin d'an | CQP | superviser | travaux | cordes | btp | construction Certification: RS RS6551 Modalité: Présentiel Durée: 70h Prix: 2750 Tags: CQP | superviser | travaux | cordes | btp | construction,territorial,heuristic,0.3465,c3271379b66036c1df11677afdb9e6208baec2ce,RNCP40217,RNCP RNCP40217,,"BAC+2 : DEUG, BT, DUT... (NIVEAU 5)",,SKILL AND YOU,,,,,,
eaff9789d9a8580f,Appréhension fiscale et sociale des entreprises | Gestion de projet | appréhension | comptabilité | fiscale | fiscalité,Appréhension fiscale et sociale des entreprises,"['Gestion de projet', 'appréhension', 'comptabilité', 'fiscale', 'fiscalité', 'sociale']",[],,,63aeb47c690ee55b09c06744,"Titre: Appréhension fiscale et sociale des entreprises Secteur: Comptabilité & Finance Compétences: Sources du droit du travail (droit international, droit de l'Union européenne, droit constitutionnel, législation, conventi | appréhension | fiscale | sociale | comptabilité | gestion-financière | fiscalité Certification: RNCP RNCP35924 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Durée: 60h Prix: 1380 Codes ROME: M1203, M1401, M1604, M1605 Tags: appréhension | fiscale | sociale | comptabilité | gestion-financière | fiscalité",ce29eb9275781d607214ff16,"Titre: Orthopédagogue Secteur: Enseignement & Formation Compétences: Formation en enseignement | orthopédagogue | pédagogie | formation | enseignement | tutorat | ingénierie-pédagogique Certification: RNCP RNCP41890 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Prix: 7500 Codes ROME: K2101, K2102 Tags: orthopédagogue | pédagogie | formation | enseignement | tutorat | ingénierie-pédagogique",easy,heuristic,0.7128,a0d5f10eff594083fcc6079d94d45c86839345f1,RNCP35924,RNCP RNCP35924,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,cnam ile de france - agcnam,,,,,,
fa98710bf8ccbf6a,Appréhension fiscale et sociale des entreprises | Gestion de projet | appréhension | comptabilité | fiscale | fiscalité,Appréhension fiscale et sociale des entreprises,"['Gestion de projet', 'appréhension', 'comptabilité', 'fiscale', 'fiscalité', 'sociale']",[],,,63aeb47c690ee55b09c06744,"Titre: Appréhension fiscale et sociale des entreprises Secteur: Comptabilité & Finance Compétences: Sources du droit du travail (droit international, droit de l'Union européenne, droit constitutionnel, législation, conventi | appréhension | fiscale | sociale | comptabilité | gestion-financière | fiscalité Certification: RNCP RNCP35924 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Durée: 60h Prix: 1380 Codes ROME: M1203, M1401, M1604, M1605 Tags: appréhension | fiscale | sociale | comptabilité | gestion-financière | fiscalité",32e2518de51f6d3088448a27,"Titre: Legal Ops Management Innovant - Développer une culture managériale et organisationnelle (Bloc de compétences) Secteur: Ressources Humaines Compétences: Le programme comprend 4 modules : 1 | Organisation et changement au travail | Comprendre les enjeux organisationnels, technologiques et managériaux liés aux fonctions Legal Operations | Acquérir les méthodes permettant d'optimiser l'organisation du travail juridique : gestion de projets, pilotage des flux, amélioration des process | Développer les compétences relationnelles nécessaires pour animer un collectif, accompagner les équipes juridiques et favoriser la collaboration avec les autres services | legal | management | innovant | ressources-humaines | recrutement | paie Certification: RNCP RNCP35912 Niveau: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité: Présentiel Durée: 120h Prix: 2500 Codes ROME: K2111, M1402, M1502, M1503 Tags: legal | management | innovant | ressources-humaines | recrutement | paie",hard,heuristic,0.6336,a0d5f10eff594083fcc6079d94d45c86839345f1,RNCP35924,RNCP RNCP35924,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,cnam ile de france - agcnam,,,,,,
d0487a3de597d518,Appréhension fiscale et sociale des entreprises | Gestion de projet | appréhension | comptabilité | fiscale | fiscalité,Appréhension fiscale et sociale des entreprises,"['Gestion de projet', 'appréhension', 'comptabilité', 'fiscale', 'fiscalité', 'sociale']",[],,,63aeb47c690ee55b09c06744,"Titre: Appréhension fiscale et sociale des entreprises Secteur: Comptabilité & Finance Compétences: Sources du droit du travail (droit international, droit de l'Union européenne, droit constitutionnel, législation, conventi | appréhension | fiscale | sociale | comptabilité | gestion-financière | fiscalité Certification: RNCP RNCP35924 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Durée: 60h Prix: 1380 Codes ROME: M1203, M1401, M1604, M1605 Tags: appréhension | fiscale | sociale | comptabilité | gestion-financière | fiscalité",3cc122a7fa2dc487b905e1f4,"Titre: L3 Economie Gestion - Gestion opérationnelle et pilotage des entreprises (GOPP) Secteur: Comptabilité & Finance Compétences: Formation en comptabilite | economie | gestion | comptabilité | gestion-financière | fiscalité | audit Certification: RNCP RNCP39018 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: Présentiel Durée: 491h Prix: 5410 Codes ROME: C1202, C1203, M1403, M1604, M1605 Tags: economie | gestion | comptabilité | gestion-financière | fiscalité | audit",territorial,heuristic,0.6732,a0d5f10eff594083fcc6079d94d45c86839345f1,RNCP35924,RNCP RNCP35924,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,cnam ile de france - agcnam,,,,,,
388303cd332b2dee,Black Belt Services pour Green Belt | Gestion de projet | belt | black | organisation | services,Black Belt Services pour Green Belt,"['Gestion de projet', 'belt', 'black', 'organisation', 'services']",['services'],,,5a4bb973047410a28c0d24b0,Titre: Black Belt Lean pour Green Belt Lean Secteur: Management & Gestion Compétences: MODULE 1 DE 3 JOURS : Diagnostiquer la performance et la chaîne de valeurs (Rôle du pilote et du manager dans la culture Lean | Réaliser la VSM actuelle de la chaîne de la valeur globale | Planifier les ressources et assurer l'adéquation charge/capacité). Livrer les clients en juste à temps | Maîtriser les en-cours (Passer en flux continu et en flux tiré | Reconfigurer le flux et assurer l'approvisionnement bord de ligne | black | belt | lean | management | gestion | organisation Certification: RS RS6132 Modalité: À distance Durée: 42h Prix: 3744 Tags: black | belt | lean | management | gestion | organisation,820206f46d50cc3b0a2d4f04,"Titre: RNCP38288BC04 - Accompagner le client dans la réalisation, le suivi et la clôture du projet de rénovation énergétique durable Secteur: BTP — Finitions & Décoration Compétences: Formation en bâtiment : finitions | accompagner | client | réalisation | bâtiment-finitions | peinture | plaquiste Certification: RNCP RNCP38288 Niveau: BAC+2 : DEUG, BT, DUT... (NIVEAU 5) Modalité: À distance Durée: 367h Prix: 2400 Codes ROME: F1103, F1106, F1201, F1202, I1101 Tags: accompagner | client | réalisation | bâtiment-finitions | peinture | plaquiste",easy,heuristic,0.5948,44bea7c75d9f48054fe33c713d4dcb50d589ffe7,RS6132,RS RS6132,,,,XL SA,,,,,,
797862fbca274ff8,Black Belt Services pour Green Belt | Gestion de projet | belt | black | organisation | services,Black Belt Services pour Green Belt,"['Gestion de projet', 'belt', 'black', 'organisation', 'services']",['services'],,,5a4bb973047410a28c0d24b0,Titre: Black Belt Lean pour Green Belt Lean Secteur: Management & Gestion Compétences: MODULE 1 DE 3 JOURS : Diagnostiquer la performance et la chaîne de valeurs (Rôle du pilote et du manager dans la culture Lean | Réaliser la VSM actuelle de la chaîne de la valeur globale | Planifier les ressources et assurer l'adéquation charge/capacité). Livrer les clients en juste à temps | Maîtriser les en-cours (Passer en flux continu et en flux tiré | Reconfigurer le flux et assurer l'approvisionnement bord de ligne | black | belt | lean | management | gestion | organisation Certification: RS RS6132 Modalité: À distance Durée: 42h Prix: 3744 Tags: black | belt | lean | management | gestion | organisation,4c93a74b9bfc81e6f75835e7,Titre: Formation Cariste + CACES® R489 Cat.1B+3+5 - (3j) Occasionnel Secteur: Transport & Logistique Compétences: Risques liés a l'utilisation des chariots | CACES | cariste | occasionnel | transport | logistique | conduite Certification: RS RS6867 Modalité: Présentiel Durée: 21h Prix: 802 Tags: CACES | cariste | occasionnel | transport | logistique | conduite,hard,heuristic,0.5287,44bea7c75d9f48054fe33c713d4dcb50d589ffe7,RS6132,RS RS6132,,,,XL SA,,,,,,
25685ffba870b4ad,Black Belt Services pour Green Belt | Gestion de projet | belt | black | organisation | services,Black Belt Services pour Green Belt,"['Gestion de projet', 'belt', 'black', 'organisation', 'services']",['services'],,,5a4bb973047410a28c0d24b0,Titre: Black Belt Lean pour Green Belt Lean Secteur: Management & Gestion Compétences: MODULE 1 DE 3 JOURS : Diagnostiquer la performance et la chaîne de valeurs (Rôle du pilote et du manager dans la culture Lean | Réaliser la VSM actuelle de la chaîne de la valeur globale | Planifier les ressources et assurer l'adéquation charge/capacité). Livrer les clients en juste à temps | Maîtriser les en-cours (Passer en flux continu et en flux tiré | Reconfigurer le flux et assurer l'approvisionnement bord de ligne | black | belt | lean | management | gestion | organisation Certification: RS RS6132 Modalité: À distance Durée: 42h Prix: 3744 Tags: black | belt | lean | management | gestion | organisation,3c6ceeb9992f50190b3b887a,Titre: Black Belt Services pour Green Belt Secteur: Management & Gestion Compétences: les techniques pour tirer le maximum du processus grâce aux données rassemblées et aux analyses de ces données. | black | belt | services | management | gestion | organisation Certification: RS RS6886 Modalité: Présentiel Durée: 16h Prix: 3942 Tags: black | belt | services | management | gestion | organisation,territorial,heuristic,0.5617,44bea7c75d9f48054fe33c713d4dcb50d589ffe7,RS6132,RS RS6132,,,,XL SA,,,,,,
ceca3d0baecf1633,1er Recyclage Encadrement Technique amiante sous section 3 | Amiante | Formation en sécurite des biens et des personnes | encadrement | recyclage | surveillance,1er Recyclage Encadrement Technique amiante sous section 3,"['Amiante', 'Formation en sécurite des biens et des personnes', 'encadrement', 'recyclage', 'surveillance', 'sécurité', 'technique']","['Amiante', 'Formation en sécurite des biens et des personnes', 'encadrement', 'recyclage', 'technique']",,,fd055e29be1bedba1e5fc9d8,"Titre: Référent santé sécurité au travail Secteur: Sécurité & Prévention Compétences: Cadre règlementaire et enjeux de santé, sécurité au travail | Responsabilités, rôles, missions et compétences | référent | santé | sécurité | surveillance | protection | incendie Certification: RNCP RNCP38227 Niveau: BAC : BP, BT, bac pro ou techno (NIVEAU 4) Modalité: À distance Prix: 820 Codes ROME: K2502, K2503 Tags: référent | santé | sécurité | surveillance | protection | incendie",dea43df7b951ed53a0a71bd7,Titre: TAXI MOTO (VMDTR) Secteur: Transport & Logistique Compétences: MODULE 1 : CADRE RÉGLEMENTAIRE ET ENVIRONNEMENT PROFESSIONNEL 1.1 Définition et champ d'application du VMDTR Ce module permet d'identifier précisément : Le cadre légal d'exercice | Les missions confiées au professionnel | Les limites d'intervention | taxi | moto | vmdtr | transport | logistique | conduite Certification: RS RS5636 Modalité: Présentiel Durée: 51h Prix: 1400 Tags: taxi | moto | vmdtr | transport | logistique | conduite,easy,heuristic,0.2985,1fb85a84ca9391d3d6dbfb3e2b14148682b3ff02,RNCP38227,RNCP RNCP38227,,"BAC : BP, BT, bac pro ou techno (NIVEAU 4)",,ADRH MANAGEMENT,,,,,,
b10e34e802023509,1er Recyclage Encadrement Technique amiante sous section 3 | Amiante | Formation en sécurite des biens et des personnes | encadrement | recyclage | surveillance,1er Recyclage Encadrement Technique amiante sous section 3,"['Amiante', 'Formation en sécurite des biens et des personnes', 'encadrement', 'recyclage', 'surveillance', 'sécurité', 'technique']","['Amiante', 'Formation en sécurite des biens et des personnes', 'encadrement', 'recyclage', 'technique']",,,fd055e29be1bedba1e5fc9d8,"Titre: Référent santé sécurité au travail Secteur: Sécurité & Prévention Compétences: Cadre règlementaire et enjeux de santé, sécurité au travail | Responsabilités, rôles, missions et compétences | référent | santé | sécurité | surveillance | protection | incendie Certification: RNCP RNCP38227 Niveau: BAC : BP, BT, bac pro ou techno (NIVEAU 4) Modalité: À distance Prix: 820 Codes ROME: K2502, K2503 Tags: référent | santé | sécurité | surveillance | protection | incendie",d92463536906649eeb1678da,"Titre: Français Langue Étrangère (FLE) -Accompagnement à la certification : RS6427 – Communiquer en français dans un contexte professionnel (LEVELTEL FLE) Secteur: Langues & Communication internationale Compétences: Module 1 : Diagnostic et positionnement | Comprendre des échanges professionnels (réunions, entretiens, appels téléphoniques). | Rédiger des courriels, notes, comptes r | français | langue | étrangère | langues | communication-internationale | anglais Certification: RS RS6427 Modalité: Présentiel Durée: 19h Prix: 1500 Tags: français | langue | étrangère | langues | communication-internationale | anglais",hard,heuristic,0.2653,1fb85a84ca9391d3d6dbfb3e2b14148682b3ff02,RNCP38227,RNCP RNCP38227,,"BAC : BP, BT, bac pro ou techno (NIVEAU 4)",,ADRH MANAGEMENT,,,,,,
2a9ec67fddc5eeeb,1er Recyclage Encadrement Technique amiante sous section 3 | Amiante | Formation en sécurite des biens et des personnes | encadrement | recyclage | surveillance,1er Recyclage Encadrement Technique amiante sous section 3,"['Amiante', 'Formation en sécurite des biens et des personnes', 'encadrement', 'recyclage', 'surveillance', 'sécurité', 'technique']","['Amiante', 'Formation en sécurite des biens et des personnes', 'encadrement', 'recyclage', 'technique']",,,fd055e29be1bedba1e5fc9d8,"Titre: Référent santé sécurité au travail Secteur: Sécurité & Prévention Compétences: Cadre règlementaire et enjeux de santé, sécurité au travail | Responsabilités, rôles, missions et compétences | référent | santé | sécurité | surveillance | protection | incendie Certification: RNCP RNCP38227 Niveau: BAC : BP, BT, bac pro ou techno (NIVEAU 4) Modalité: À distance Prix: 820 Codes ROME: K2502, K2503 Tags: référent | santé | sécurité | surveillance | protection | incendie",6b50e03c40f318d8fdde7b36,Titre: 1er Recyclage Encadrement Technique amiante sous section 3 Secteur: Sécurité & Prévention Compétences: Formation en sécurite des biens et des personnes | Amiante | recyclage | encadrement | technique | sécurité | surveillance Certification: RS RS6422 Modalité: Présentiel Durée: 14h Prix: 708 Tags: Amiante | recyclage | encadrement | technique | sécurité | surveillance,territorial,heuristic,0.2819,1fb85a84ca9391d3d6dbfb3e2b14148682b3ff02,RNCP38227,RNCP RNCP38227,,"BAC : BP, BT, bac pro ou techno (NIVEAU 4)",,ADRH MANAGEMENT,,,,,,
ad98e4c6ee6f117d,Executive Mastère Spécialisé® Direction Commerciale et Business Development | Formation en finances | assurance | banque | executive | finance,Executive Mastère Spécialisé® Direction Commerciale et Business Development,"['Formation en finances', 'assurance', 'banque', 'executive', 'finance', 'mastère', 'spécialisé']","['Formation en finances', 'mastère', 'spécialisé']",,,ff78b7e757b25538d00ea599,"Titre: Executive Bachelor Conseiller Clientèle en Banque et Assurance Secteur: Banque, Finance & Assurance Compétences: Conduire la relation client et gérer le risque client Maitrise de l | executive | bachelor | conseiller | finance | banque | assurance Certification: RNCP RNCP38815 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Prix: 9600 Codes ROME: C1102, C1201, C1203, C1206 Tags: executive | bachelor | conseiller | finance | banque | assurance",f363c3d1d1bcc65fc92957fe,"Titre: ATPL Théorique Secteur: Transport & Logistique Compétences: Formation en transports | atpl | théorique | transport | logistique | conduite | manutention Certification: RNCP RNCP38531 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Durée: 840h Prix: 1590 Codes ROME: N2102 Tags: atpl | théorique | transport | logistique | conduite | manutention",easy,heuristic,0.4212,37411b419993fa6c134cb83acdc1eb0e55af2b8c,RNCP38815,RNCP RNCP38815,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,VISIPLUS,,,,,,
4b91ac43876df90d,Executive Mastère Spécialisé® Direction Commerciale et Business Development | Formation en finances | assurance | banque | executive | finance,Executive Mastère Spécialisé® Direction Commerciale et Business Development,"['Formation en finances', 'assurance', 'banque', 'executive', 'finance', 'mastère', 'spécialisé']","['Formation en finances', 'mastère', 'spécialisé']",,,ff78b7e757b25538d00ea599,"Titre: Executive Bachelor Conseiller Clientèle en Banque et Assurance Secteur: Banque, Finance & Assurance Compétences: Conduire la relation client et gérer le risque client Maitrise de l | executive | bachelor | conseiller | finance | banque | assurance Certification: RNCP RNCP38815 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Prix: 9600 Codes ROME: C1102, C1201, C1203, C1206 Tags: executive | bachelor | conseiller | finance | banque | assurance",2e4deba1b0d9ee24948157f9,"Titre: MPC - BLOC 4 - Manager les équipes commerciales Secteur: Commerce & Vente Compétences: Les outils du manager | Cette formation vise à l'acquisition du bloc de compétences n°3 relatif au titre RNCP « Manager de la performance commerciale ». | bloc | manager | équipes | commerce | vente | négociation Certification: RNCP RNCP41706 Niveau: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité: À distance Durée: 50h Prix: 2500 Codes ROME: M1705, M1707 Tags: bloc | manager | équipes | commerce | vente | négociation",hard,heuristic,0.3744,37411b419993fa6c134cb83acdc1eb0e55af2b8c,RNCP38815,RNCP RNCP38815,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,VISIPLUS,,,,,,
d7175b9ddf73abec,Executive Mastère Spécialisé® Direction Commerciale et Business Development | Formation en finances | assurance | banque | executive | finance,Executive Mastère Spécialisé® Direction Commerciale et Business Development,"['Formation en finances', 'assurance', 'banque', 'executive', 'finance', 'mastère', 'spécialisé']","['Formation en finances', 'mastère', 'spécialisé']",,,ff78b7e757b25538d00ea599,"Titre: Executive Bachelor Conseiller Clientèle en Banque et Assurance Secteur: Banque, Finance & Assurance Compétences: Conduire la relation client et gérer le risque client Maitrise de l | executive | bachelor | conseiller | finance | banque | assurance Certification: RNCP RNCP38815 Niveau: BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité: À distance Prix: 9600 Codes ROME: C1102, C1201, C1203, C1206 Tags: executive | bachelor | conseiller | finance | banque | assurance",c3b05690a118c9466011f7df,"Titre: Executive Mastère Spécialisé® Direction Commerciale et Business Development Secteur: Banque, Finance & Assurance Compétences: Formation en finances | executive | mastère | spécialisé | finance | banque | assurance Certification: RNCP RNCP41046 Niveau: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité: Présentiel Prix: 22200 Codes ROME: M1201, M1202, M1402, M1705, M1707 Tags: executive | mastère | spécialisé | finance | banque | assurance",territorial,heuristic,0.3978,37411b419993fa6c134cb83acdc1eb0e55af2b8c,RNCP38815,RNCP RNCP38815,,"BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6)",,VISIPLUS,,,,,,
